symbol,date,entry,stop,target,success
ZM,2023-02-23,74.568,72.1912,76.9448,True
ZM,2023-03-21,69.05,67.76,70.33999999999999,False
ZM,2023-12-06,71.35,68.85,73.85,True
ZM,2023-12-14,72.46,70.965,73.95499999999998,False
TECK,2023-02-16,39.33,37.96,40.699999999999996,True
TECK,2023-03-01,41.95,40.8032,43.09680000000001,False
TECK,2023-03-20,35.92,34.635,37.205000000000005,False
TECK,2023-04-26,45.96,44.12,47.800000000000004,False
TECK,2023-05-08,43.705,42.83,44.58,True
TECK,2023-05-15,42.58,41.905,43.254999999999995,False
TECK,2023-11-02,35.14,34.375,35.905,True
TECK,2023-11-03,35.14,34.375,35.905,True
TECK,2023-11-13,35.86,34.56,37.16,True
TECK,2023-11-29,37.2711,36.5201,38.022099999999995,True
TECK,2023-12-01,37.2711,36.5201,38.022099999999995,True
