,symbol,date,stop,targets,trades
518,QS,2023-12-01,6.13,"[7.5200000000000005, 8.215, 8.91]","[(Timestamp('2023-12-01 00:00:00'), 6.825, 1), (Timestamp('2023-12-14 00:00:00'), 7.5200000000000005, -0.5), (Timestamp('2024-01-04 00:00:00'), 8.215, -0.25), (Timestamp('2024-01-05 00:00:00'), 8.91, -0.25)]"
519,QS,2023-07-28,10.13,"[16.39, 19.519999999999996, 22.65]","[(Timestamp('2023-07-28 00:00:00'), 13.26, 1), (Timestamp('2023-08-03 00:00:00'), 10.13, -1)]"
520,ADNT,2023-11-15,32.46,"[34.15, 34.995, 35.839999999999996]","[(Timestamp('2023-11-15 00:00:00'), 33.305, 1), (Timestamp('2023-11-20 00:00:00'), 32.46, -1)]"
521,AYX,2023-11-13,34.81,"[40.2556, 42.9784, 45.7012]","[(Timestamp('2023-11-13 00:00:00'), 37.5328, 1), (Timestamp('2023-11-29 00:00:00'), 40.2556, -0.5), (Timestamp('2023-12-08 00:00:00'), 42.9784, -0.25), (Timestamp('2023-12-13 00:00:00'), 45.7012, -0.25)]"
522,AYX,2023-02-13,62.76,"[75.14000000000001, 81.33000000000001, 87.52000000000001]","[(Timestamp('2023-02-13 00:00:00'), 68.95, 1), (Timestamp('2023-03-09 00:00:00'), 62.76, -1)]"
523,GH,2023-02-27,25.85,"[33.49, 37.31, 41.13]","[(Timestamp('2023-02-27 00:00:00'), 29.67, 1), (Timestamp('2023-03-10 00:00:00'), 25.85, -1)]"
524,VSH,2023-11-15,22.085,"[22.875, 23.27, 23.665]","[(Timestamp('2023-11-15 00:00:00'), 22.48, 1), (Timestamp('2023-11-15 00:00:00'), 22.875, -0.5), (Timestamp('2023-11-27 00:00:00'), 22.085, -0.5)]"
525,VSH,2023-05-11,22.64,"[27.04, 29.24, 31.439999999999998]","[(Timestamp('2023-05-11 00:00:00'), 24.84, 1), (Timestamp('2023-06-07 00:00:00'), 27.04, -0.5), (Timestamp('2023-06-29 00:00:00'), 29.04, -0.5)]"
526,URBN,2023-05-30,29.77,"[35.150000000000006, 37.84, 40.53]","[(Timestamp('2023-05-30 00:00:00'), 32.46, 1), (Timestamp('2023-07-11 00:00:00'), 35.150000000000006, -0.5), (Timestamp('2023-07-18 00:00:00'), 34.7, -0.5)]"
527,AI,2023-11-15,28.79,"[31.789, 33.2885, 34.788000000000004]","[(Timestamp('2023-11-15 00:00:00'), 30.2895, 1), (Timestamp('2023-11-15 00:00:00'), 31.789, -0.5), (Timestamp('2023-11-16 00:00:00'), 28.79, -0.5)]"
528,AI,2023-11-03,24.91,"[30.349999999999998, 33.06999999999999, 35.78999999999999]","[(Timestamp('2023-11-03 00:00:00'), 27.63, 1), (Timestamp('2023-11-15 00:00:00'), 30.349999999999998, -0.5), (Timestamp('2023-12-19 00:00:00'), 33.06999999999999, -0.25), (Timestamp('2023-12-22 00:00:00'), 28.74, -0.25)]"
529,AI,2023-05-26,27.01,"[34.389799999999994, 38.079699999999995, 41.7696]","[(Timestamp('2023-05-26 00:00:00'), 30.6999, 1), (Timestamp('2023-05-30 00:00:00'), 34.389799999999994, -0.5), (Timestamp('2023-05-31 00:00:00'), 38.079699999999995, -0.25), (Timestamp('2023-06-13 00:00:00'), 41.7696, -0.25)]"
530,AI,2023-05-16,20.2,"[28.419999999999998, 32.53, 36.64]","[(Timestamp('2023-05-16 00:00:00'), 24.31, 1), (Timestamp('2023-05-23 00:00:00'), 28.419999999999998, -0.5), (Timestamp('2023-05-26 00:00:00'), 32.53, -0.25), (Timestamp('2023-05-30 00:00:00'), 36.64, -0.25)]"
531,AI,2023-03-06,24.03,"[33.85, 38.760000000000005, 43.67]","[(Timestamp('2023-03-06 00:00:00'), 28.94, 1), (Timestamp('2023-03-09 00:00:00'), 24.03, -1)]"
532,AI,2023-02-03,21.28,"[25.659999999999997, 27.849999999999994, 30.039999999999992]","[(Timestamp('2023-02-03 00:00:00'), 23.47, 1), (Timestamp('2023-02-03 00:00:00'), 25.659999999999997, -0.5), (Timestamp('2023-02-06 00:00:00'), 27.849999999999994, -0.25), (Timestamp('2023-02-13 00:00:00'), 21.28, -0.25)]"
533,AI,2023-02-01,17.47,"[25.21, 29.080000000000002, 32.95]","[(Timestamp('2023-02-01 00:00:00'), 21.34, 1), (Timestamp('2023-02-03 00:00:00'), 25.21, -0.5), (Timestamp('2023-02-06 00:00:00'), 29.080000000000002, -0.25), (Timestamp('2023-03-22 00:00:00'), 22.75, -0.25)]"
534,BE,2023-11-14,10.815,"[13.385, 14.67, 15.955]","[(Timestamp('2023-11-14 00:00:00'), 12.1, 1), (Timestamp('2023-11-28 00:00:00'), 13.385, -0.5), (Timestamp('2023-11-30 00:00:00'), 14.67, -0.25), (Timestamp('2024-01-02 00:00:00'), 14.76, -0.25)]"
535,VSAT,2023-10-13,16.45,"[20.250000000000004, 22.150000000000006, 24.050000000000008]","[(Timestamp('2023-10-13 00:00:00'), 18.35, 1), (Timestamp('2023-10-17 00:00:00'), 20.250000000000004, -0.5), (Timestamp('2023-10-18 00:00:00'), 22.150000000000006, -0.25), (Timestamp('2023-12-01 00:00:00'), 21.95, -0.25)]"
536,VSAT,2023-03-07,33.45,"[39.25, 42.15, 45.05]","[(Timestamp('2023-03-07 00:00:00'), 36.35, 1), (Timestamp('2023-03-17 00:00:00'), 33.45, -1)]"
537,ACIW,2023-11-14,25.47,"[27.870000000000005, 29.070000000000007, 30.27000000000001]","[(Timestamp('2023-11-14 00:00:00'), 26.67, 1), (Timestamp('2023-11-24 00:00:00'), 25.47, -1)]"
538,BTU,2023-02-15,26.17,"[33.75, 37.54, 41.33]","[(Timestamp('2023-02-15 00:00:00'), 29.96, 1), (Timestamp('2023-02-21 00:00:00'), 26.17, -1)]"
539,ARWR,2023-05-05,36.93,"[44.470000000000006, 48.24000000000001, 52.01000000000001]","[(Timestamp('2023-05-05 00:00:00'), 40.7, 1), (Timestamp('2023-05-17 00:00:00'), 36.93, -1)]"
540,ARWR,2023-04-27,33.44,"[38.60000000000001, 41.180000000000014, 43.76000000000002]","[(Timestamp('2023-04-27 00:00:00'), 36.02, 1), (Timestamp('2023-05-03 00:00:00'), 38.60000000000001, -0.5), (Timestamp('2023-05-05 00:00:00'), 41.180000000000014, -0.25), (Timestamp('2023-05-25 00:00:00'), 33.44, -0.25)]"
541,CXM,2023-03-31,12.3,"[13.8, 14.55, 15.3]","[(Timestamp('2023-03-31 00:00:00'), 13.05, 1), (Timestamp('2023-04-25 00:00:00'), 12.3, -1)]"
542,MANU,2023-08-08,21.5401,"[25.379900000000003, 27.299800000000005, 29.219700000000007]","[(Timestamp('2023-08-08 00:00:00'), 23.46, 1), (Timestamp('2023-08-21 00:00:00'), 21.5401, -1)]"
543,MANU,2023-06-14,21.59,"[24.750000000000004, 26.330000000000005, 27.910000000000007]","[(Timestamp('2023-06-14 00:00:00'), 23.17, 1), (Timestamp('2023-06-15 00:00:00'), 24.750000000000004, -0.5), (Timestamp('2023-06-27 00:00:00'), 21.59, -0.5)]"
544,MANU,2023-02-09,22.45,"[26.55, 28.6, 30.650000000000002]","[(Timestamp('2023-02-09 00:00:00'), 24.5, 1), (Timestamp('2023-02-16 00:00:00'), 26.55, -0.5), (Timestamp('2023-02-22 00:00:00'), 22.45, -0.5)]"
545,BHVN,2023-09-28,20.8,"[30.16, 34.84, 39.519999999999996]","[(Timestamp('2023-09-28 00:00:00'), 25.48, 1), (Timestamp('2023-11-02 00:00:00'), 30.16, -0.5), (Timestamp('2023-11-16 00:00:00'), 29.66, -0.5)]"
546,BHVN,2023-06-02,17.86,"[24.630000000000003, 28.015000000000004, 31.400000000000006]","[(Timestamp('2023-06-02 00:00:00'), 21.245, 1), (Timestamp('2023-06-12 00:00:00'), 24.630000000000003, -0.5), (Timestamp('2023-07-21 00:00:00'), 25.44, -0.5)]"
547,HTZ,2023-04-28,15.3,"[17.220000000000002, 18.180000000000003, 19.140000000000004]","[(Timestamp('2023-04-28 00:00:00'), 16.26, 1), (Timestamp('2023-06-08 00:00:00'), 17.220000000000002, -0.5), (Timestamp('2023-06-13 00:00:00'), 18.180000000000003, -0.25), (Timestamp('2023-06-16 00:00:00'), 17.82, -0.25)]"
548,RNG,2023-07-13,36.25,"[40.97, 43.33, 45.69]","[(Timestamp('2023-07-13 00:00:00'), 38.61, 1), (Timestamp('2023-07-19 00:00:00'), 40.97, -0.5), (Timestamp('2023-08-08 00:00:00'), 36.25, -0.5)]"
549,RNG,2023-05-30,30.13,"[41.022800000000004, 46.4692, 51.9156]","[(Timestamp('2023-05-30 00:00:00'), 35.5764, 1), (Timestamp('2023-07-18 00:00:00'), 39.79, -1)]"
550,DOCN,2023-11-07,24.32,"[29.380000000000003, 31.910000000000004, 34.440000000000005]","[(Timestamp('2023-11-07 00:00:00'), 26.85, 1), (Timestamp('2023-11-09 00:00:00'), 24.32, -1)]"
551,DOCN,2023-02-17,31.32,"[41.12, 46.019999999999996, 50.919999999999995]","[(Timestamp('2023-02-17 00:00:00'), 36.22, 1), (Timestamp('2023-02-24 00:00:00'), 31.32, -1)]"
552,CRDO,2023-06-01,13.18,"[17.02, 18.939999999999998, 20.86]","[(Timestamp('2023-06-01 00:00:00'), 15.1, 1), (Timestamp('2023-06-01 00:00:00'), 17.02, -0.5), (Timestamp('2023-06-20 00:00:00'), 18.939999999999998, -0.25), (Timestamp('2023-07-20 00:00:00'), 15.76, -0.25)]"
553,CRDO,2023-05-26,11.14,"[14.599999999999998, 16.33, 18.059999999999995]","[(Timestamp('2023-05-26 00:00:00'), 12.87, 1), (Timestamp('2023-05-30 00:00:00'), 14.599999999999998, -0.5), (Timestamp('2023-06-01 00:00:00'), 16.33, -0.25), (Timestamp('2023-06-16 00:00:00'), 18.059999999999995, -0.25)]"
554,LBRT,2023-09-07,17.17,"[18.979999999999997, 19.884999999999994, 20.789999999999992]","[(Timestamp('2023-09-07 00:00:00'), 18.075, 1), (Timestamp('2023-09-28 00:00:00'), 18.979999999999997, -0.5), (Timestamp('2023-10-04 00:00:00'), 17.17, -0.5)]"
555,LBRT,2023-01-26,14.27,"[16.59, 17.75, 18.91]","[(Timestamp('2023-01-26 00:00:00'), 15.43, 1), (Timestamp('2023-03-13 00:00:00'), 14.27, -1)]"
556,FTRE,2023-11-14,29.43,"[34.35, 36.81, 39.27]","[(Timestamp('2023-11-14 00:00:00'), 31.89, 1), (Timestamp('2023-11-29 00:00:00'), 29.43, -1)]"
557,DNLI,2023-12-15,22.0,"[25.200000000000003, 26.800000000000004, 28.400000000000006]","[(Timestamp('2023-12-15 00:00:00'), 23.6, 1), (Timestamp('2023-12-18 00:00:00'), 22.0, -1)]"
558,DNLI,2023-11-15,16.87,"[21.429999999999996, 23.709999999999994, 25.98999999999999]","[(Timestamp('2023-11-15 00:00:00'), 19.15, 1), (Timestamp('2023-12-13 00:00:00'), 21.429999999999996, -0.5), (Timestamp('2023-12-15 00:00:00'), 23.709999999999994, -0.25), (Timestamp('2024-01-03 00:00:00'), 20.33, -0.25)]"
559,COUR,2023-07-31,13.82,"[16.8, 18.29, 19.78]","[(Timestamp('2023-07-31 00:00:00'), 15.31, 1), (Timestamp('2023-08-24 00:00:00'), 16.8, -0.5), (Timestamp('2023-09-07 00:00:00'), 18.29, -0.25), (Timestamp('2023-09-18 00:00:00'), 18.71, -0.25)]"
560,TGNA,2023-02-24,21.35,"[22.57, 23.18, 23.79]","[(Timestamp('2023-02-24 00:00:00'), 21.96, 1), (Timestamp('2023-02-27 00:00:00'), 21.35, -1)]"
561,JWN,2023-06-02,15.09,"[19.05, 21.03, 23.01]","[(Timestamp('2023-06-02 00:00:00'), 17.07, 1), (Timestamp('2023-06-07 00:00:00'), 19.05, -0.5), (Timestamp('2023-07-21 00:00:00'), 20.72, -0.5)]"
562,TRIP,2023-12-18,18.73,"[20.569999999999997, 21.489999999999995, 22.409999999999993]","[(Timestamp('2023-12-18 00:00:00'), 19.65, 1), (Timestamp('2023-12-19 00:00:00'), 20.569999999999997, -0.5), (Timestamp('2023-12-20 00:00:00'), 21.489999999999995, -0.25), (Timestamp('2024-01-23 00:00:00'), 21.34, -0.25)]"
563,FL,2023-12-01,27.055,"[30.865000000000002, 32.77, 34.675000000000004]","[(Timestamp('2023-12-01 00:00:00'), 28.96, 1), (Timestamp('2023-12-01 00:00:00'), 27.055, -1)]"
564,HAYW,2023-09-28,14.34,"[15.05, 15.405000000000001, 15.760000000000002]","[(Timestamp('2023-09-28 00:00:00'), 14.695, 1), (Timestamp('2023-09-28 00:00:00'), 14.34, -1)]"
565,HAYW,2023-08-03,13.24,"[15.56, 16.72, 17.880000000000003]","[(Timestamp('2023-08-03 00:00:00'), 14.4, 1), (Timestamp('2023-09-21 00:00:00'), 13.5, -1)]"
566,FLYW,2023-05-15,27.69,"[34.230000000000004, 37.5, 40.769999999999996]","[(Timestamp('2023-05-15 00:00:00'), 30.96, 1), (Timestamp('2023-07-03 00:00:00'), 30.91, -1)]"
567,FLYW,2023-03-03,24.71,"[30.240000000000002, 33.005, 35.77]","[(Timestamp('2023-03-03 00:00:00'), 27.475, 1), (Timestamp('2023-03-10 00:00:00'), 24.71, -1)]"
568,NEP,2023-05-09,55.67,"[65.49, 70.39999999999999, 75.30999999999999]","[(Timestamp('2023-05-09 00:00:00'), 60.58, 1), (Timestamp('2023-06-27 00:00:00'), 58.52, -1)]"
569,IONQ,2023-06-26,9.2,"[12.14, 13.610000000000001, 15.080000000000002]","[(Timestamp('2023-06-26 00:00:00'), 10.67, 1), (Timestamp('2023-06-28 00:00:00'), 12.14, -0.5), (Timestamp('2023-06-29 00:00:00'), 13.610000000000001, -0.25), (Timestamp('2023-07-14 00:00:00'), 15.080000000000002, -0.25)]"
570,IONQ,2023-04-04,5.25,"[8.29, 9.809999999999999, 11.329999999999998]","[(Timestamp('2023-04-04 00:00:00'), 6.77, 1), (Timestamp('2023-05-17 00:00:00'), 8.29, -0.5), (Timestamp('2023-05-22 00:00:00'), 9.809999999999999, -0.25), (Timestamp('2023-05-23 00:00:00'), 11.329999999999998, -0.25)]"
571,IONQ,2023-02-03,4.9039,"[6.2361, 6.902200000000001, 7.568300000000001]","[(Timestamp('2023-02-03 00:00:00'), 5.57, 1), (Timestamp('2023-02-09 00:00:00'), 4.9039, -1)]"
572,MCW,2023-11-08,5.48,"[7.17, 8.015, 8.86]","[(Timestamp('2023-11-08 00:00:00'), 6.325, 1), (Timestamp('2023-11-14 00:00:00'), 7.17, -0.5), (Timestamp('2023-12-13 00:00:00'), 8.015, -0.25), (Timestamp('2023-12-27 00:00:00'), 8.56, -0.25)]"
573,CARG,2023-11-14,18.86,"[21.36, 22.61, 23.86]","[(Timestamp('2023-11-14 00:00:00'), 20.11, 1), (Timestamp('2023-11-22 00:00:00'), 21.36, -0.5), (Timestamp('2023-12-13 00:00:00'), 22.61, -0.25), (Timestamp('2023-12-18 00:00:00'), 23.86, -0.25)]"
574,CARG,2023-05-11,18.06,"[22.180000000000003, 24.240000000000006, 26.300000000000008]","[(Timestamp('2023-05-11 00:00:00'), 20.12, 1), (Timestamp('2023-06-13 00:00:00'), 22.180000000000003, -0.5), (Timestamp('2023-06-29 00:00:00'), 22.77, -0.5)]"
575,VSTS,2023-11-30,17.32,"[19.17, 20.095000000000002, 21.020000000000003]","[(Timestamp('2023-11-30 00:00:00'), 18.245, 1), (Timestamp('2023-12-08 00:00:00'), 19.17, -0.5), (Timestamp('2023-12-19 00:00:00'), 20.095000000000002, -0.25), (Timestamp('2023-12-27 00:00:00'), 21.020000000000003, -0.25)]"
576,PACB,2023-12-19,9.135,"[11.264999999999999, 12.329999999999998, 13.394999999999998]","[(Timestamp('2023-12-19 00:00:00'), 10.2, 1), (Timestamp('2024-01-03 00:00:00'), 9.135, -1)]"
577,SHLS,2023-05-10,21.81,"[27.41, 30.21, 33.010000000000005]","[(Timestamp('2023-05-10 00:00:00'), 24.61, 1), (Timestamp('2023-06-28 00:00:00'), 24.84, -1)]"
578,RKLB,2023-12-26,4.94,"[6.579999999999999, 7.399999999999999, 8.219999999999999]","[(Timestamp('2023-12-26 00:00:00'), 5.76, 1), (Timestamp('2024-01-16 00:00:00'), 4.94, -1)]"
579,RKLB,2023-11-15,4.2,"[5.079999999999999, 5.519999999999999, 5.959999999999998]","[(Timestamp('2023-11-15 00:00:00'), 4.64, 1), (Timestamp('2023-11-16 00:00:00'), 4.2, -1)]"
580,NEO,2023-06-20,16.33,"[17.57, 18.19, 18.810000000000002]","[(Timestamp('2023-06-20 00:00:00'), 16.95, 1), (Timestamp('2023-06-20 00:00:00'), 16.33, -1)]"
581,NEO,2023-05-10,17.0,"[21.71, 24.065, 26.42]","[(Timestamp('2023-05-10 00:00:00'), 19.355, 1), (Timestamp('2023-05-30 00:00:00'), 17.0, -1)]"
582,MODG,2023-11-15,10.56,"[11.94, 12.629999999999999, 13.319999999999999]","[(Timestamp('2023-11-15 00:00:00'), 11.25, 1), (Timestamp('2023-11-15 00:00:00'), 11.94, -0.5), (Timestamp('2023-11-29 00:00:00'), 12.629999999999999, -0.25), (Timestamp('2023-12-04 00:00:00'), 13.319999999999999, -0.25)]"
583,PDCO,2023-06-22,30.72,"[34.916, 37.013999999999996, 39.111999999999995]","[(Timestamp('2023-06-22 00:00:00'), 32.818, 1), (Timestamp('2023-08-10 00:00:00'), 33.1, -1)]"
584,CBAY,2023-09-08,13.2,"[18.6, 21.300000000000004, 24.000000000000004]","[(Timestamp('2023-09-08 00:00:00'), 15.9, 1), (Timestamp('2023-10-11 00:00:00'), 13.2, -1)]"
585,CBAY,2023-07-03,10.0,"[12.759799999999998, 14.139699999999998, 15.519599999999997]","[(Timestamp('2023-07-03 00:00:00'), 11.3799, 1), (Timestamp('2023-07-31 00:00:00'), 12.759799999999998, -0.5), (Timestamp('2023-08-11 00:00:00'), 14.139699999999998, -0.25), (Timestamp('2023-08-21 00:00:00'), 12.4, -0.25)]"
586,CBAY,2023-01-25,7.02,"[8.63, 9.435000000000002, 10.240000000000002]","[(Timestamp('2023-01-25 00:00:00'), 7.825, 1), (Timestamp('2023-02-01 00:00:00'), 8.63, -0.5), (Timestamp('2023-03-09 00:00:00'), 9.435000000000002, -0.25), (Timestamp('2023-03-15 00:00:00'), 9.07, -0.25)]"
587,KTOS,2023-10-10,15.63,"[18.21, 19.500000000000004, 20.790000000000006]","[(Timestamp('2023-10-10 00:00:00'), 16.92, 1), (Timestamp('2023-11-13 00:00:00'), 18.21, -0.5), (Timestamp('2023-11-27 00:00:00'), 19.500000000000004, -0.25), (Timestamp('2023-11-28 00:00:00'), 19.38, -0.25)]"
588,KTOS,2023-08-08,15.34,"[18.540000000000003, 20.140000000000004, 21.740000000000006]","[(Timestamp('2023-08-08 00:00:00'), 16.94, 1), (Timestamp('2023-08-15 00:00:00'), 15.34, -1)]"
589,ARRY,2023-08-11,21.2,"[25.820000000000004, 28.130000000000006, 30.44000000000001]","[(Timestamp('2023-08-11 00:00:00'), 23.51, 1), (Timestamp('2023-08-16 00:00:00'), 21.2, -1)]"
590,ARRY,2023-05-15,20.13,"[25.430000000000003, 28.080000000000005, 30.730000000000008]","[(Timestamp('2023-05-15 00:00:00'), 22.78, 1), (Timestamp('2023-07-03 00:00:00'), 22.3, -1)]"
591,GDRX,2023-07-13,5.61,"[7.69, 8.73, 9.77]","[(Timestamp('2023-07-13 00:00:00'), 6.65, 1), (Timestamp('2023-07-18 00:00:00'), 7.69, -0.5), (Timestamp('2023-07-31 00:00:00'), 8.73, -0.25), (Timestamp('2023-08-31 00:00:00'), 6.53, -0.25)]"
592,UEC,2023-06-02,2.71,"[3.1900000000000004, 3.4300000000000006, 3.670000000000001]","[(Timestamp('2023-06-02 00:00:00'), 2.95, 1), (Timestamp('2023-06-12 00:00:00'), 3.1900000000000004, -0.5), (Timestamp('2023-06-21 00:00:00'), 3.4300000000000006, -0.25), (Timestamp('2023-07-21 00:00:00'), 3.21, -0.25)]"
593,OI,2023-02-02,20.25,"[24.43, 26.52, 28.61]","[(Timestamp('2023-02-02 00:00:00'), 22.34, 1), (Timestamp('2023-03-23 00:00:00'), 21.3, -1)]"
594,TGTX,2023-11-03,9.34,"[13.54, 15.639999999999999, 17.74]","[(Timestamp('2023-11-03 00:00:00'), 11.44, 1), (Timestamp('2023-11-30 00:00:00'), 13.54, -0.5), (Timestamp('2023-12-06 00:00:00'), 15.639999999999999, -0.25), (Timestamp('2023-12-14 00:00:00'), 17.74, -0.25)]"
595,TGTX,2023-04-11,16.895,"[21.584999999999997, 23.929999999999996, 26.274999999999995]","[(Timestamp('2023-04-11 00:00:00'), 19.24, 1), (Timestamp('2023-04-11 00:00:00'), 21.584999999999997, -0.5), (Timestamp('2023-04-25 00:00:00'), 23.929999999999996, -0.25), (Timestamp('2023-05-01 00:00:00'), 26.274999999999995, -0.25)]"
596,SWTX,2023-11-29,23.0,"[30.739800000000002, 34.609700000000004, 38.479600000000005]","[(Timestamp('2023-11-29 00:00:00'), 26.8699, 1), (Timestamp('2023-11-30 00:00:00'), 30.739800000000002, -0.5), (Timestamp('2023-12-14 00:00:00'), 34.609700000000004, -0.25), (Timestamp('2024-01-03 00:00:00'), 38.479600000000005, -0.25)]"
597,SWTX,2023-11-03,24.6,"[28.299999999999997, 30.149999999999995, 31.999999999999993]","[(Timestamp('2023-11-03 00:00:00'), 26.45, 1), (Timestamp('2023-11-03 00:00:00'), 24.6, -1)]"
598,CRK,2023-02-02,11.91,"[12.89, 13.38, 13.870000000000001]","[(Timestamp('2023-02-02 00:00:00'), 12.4, 1), (Timestamp('2023-02-02 00:00:00'), 11.91, -1)]"
599,DNUT,2023-02-16,12.51,"[13.99, 14.73, 15.47]","[(Timestamp('2023-02-16 00:00:00'), 13.25, 1), (Timestamp('2023-03-14 00:00:00'), 13.99, -0.5), (Timestamp('2023-03-22 00:00:00'), 14.73, -0.25), (Timestamp('2023-03-23 00:00:00'), 15.47, -0.25)]"
600,AROC,2023-02-24,10.045,"[10.834999999999999, 11.229999999999999, 11.624999999999998]","[(Timestamp('2023-02-24 00:00:00'), 10.44, 1), (Timestamp('2023-02-24 00:00:00'), 10.834999999999999, -0.5), (Timestamp('2023-02-28 00:00:00'), 11.229999999999999, -0.25), (Timestamp('2023-03-13 00:00:00'), 10.045, -0.25)]"
601,FSLY,2023-08-04,18.0,"[23.159999999999997, 25.739999999999995, 28.319999999999993]","[(Timestamp('2023-08-04 00:00:00'), 20.58, 1), (Timestamp('2023-08-28 00:00:00'), 23.159999999999997, -0.5), (Timestamp('2023-09-22 00:00:00'), 18.5, -0.5)]"
602,FSLY,2023-02-14,10.75,"[15.41, 17.740000000000002, 20.07]","[(Timestamp('2023-02-14 00:00:00'), 13.08, 1), (Timestamp('2023-02-16 00:00:00'), 15.41, -0.5), (Timestamp('2023-03-31 00:00:00'), 17.740000000000002, -0.25), (Timestamp('2023-04-04 00:00:00'), 17.01, -0.25)]"
603,BEAM,2023-11-02,19.25,"[24.913600000000002, 27.745400000000004, 30.577200000000005]","[(Timestamp('2023-11-02 00:00:00'), 22.0818, 1), (Timestamp('2023-11-06 00:00:00'), 24.913600000000002, -0.5), (Timestamp('2023-11-13 00:00:00'), 19.25, -0.5)]"
604,BLMN,2023-08-21,27.2,"[29.0964, 30.0446, 30.9928]","[(Timestamp('2023-08-21 00:00:00'), 28.1482, 1), (Timestamp('2023-08-25 00:00:00'), 27.2, -1)]"
605,MIR,2023-11-03,7.2,"[8.260000000000002, 8.790000000000001, 9.32]","[(Timestamp('2023-11-03 00:00:00'), 7.73, 1), (Timestamp('2023-11-03 00:00:00'), 8.260000000000002, -0.5), (Timestamp('2023-11-20 00:00:00'), 8.790000000000001, -0.25), (Timestamp('2023-12-07 00:00:00'), 9.32, -0.25)]"
606,EXPI,2023-06-09,18.02,"[22.680000000000003, 25.010000000000005, 27.340000000000007]","[(Timestamp('2023-06-09 00:00:00'), 20.35, 1), (Timestamp('2023-07-12 00:00:00'), 22.680000000000003, -0.5), (Timestamp('2023-07-28 00:00:00'), 24.28, -0.5)]"
607,EXPI,2023-05-04,11.7,"[14.54, 15.959999999999999, 17.38]","[(Timestamp('2023-05-04 00:00:00'), 13.12, 1), (Timestamp('2023-05-18 00:00:00'), 14.54, -0.5), (Timestamp('2023-05-23 00:00:00'), 15.959999999999999, -0.25), (Timestamp('2023-06-08 00:00:00'), 17.38, -0.25)]"
608,DRVN,2023-06-02,24.43,"[26.83, 28.029999999999998, 29.229999999999997]","[(Timestamp('2023-06-02 00:00:00'), 25.63, 1), (Timestamp('2023-06-07 00:00:00'), 26.83, -0.5), (Timestamp('2023-07-21 00:00:00'), 26.62, -0.5)]"
609,EXTR,2023-01-27,16.51,"[18.87, 20.05, 21.23]","[(Timestamp('2023-01-27 00:00:00'), 17.69, 1), (Timestamp('2023-02-02 00:00:00'), 18.87, -0.5), (Timestamp('2023-03-17 00:00:00'), 17.62, -0.5)]"
610,XRX,2023-04-26,14.33,"[16.950000000000003, 18.26, 19.57]","[(Timestamp('2023-04-26 00:00:00'), 15.64, 1), (Timestamp('2023-05-04 00:00:00'), 14.33, -1)]"
611,CPE,2023-05-05,30.82,"[36.080000000000005, 38.71000000000001, 41.34000000000001]","[(Timestamp('2023-05-05 00:00:00'), 33.45, 1), (Timestamp('2023-05-10 00:00:00'), 30.82, -1)]"
612,CPE,2023-02-24,35.8,"[39.540000000000006, 41.41000000000001, 43.280000000000015]","[(Timestamp('2023-02-24 00:00:00'), 37.67, 1), (Timestamp('2023-02-27 00:00:00'), 39.540000000000006, -0.5), (Timestamp('2023-03-03 00:00:00'), 41.41000000000001, -0.25), (Timestamp('2023-03-13 00:00:00'), 35.8, -0.25)]"
613,ENVX,2023-12-15,13.21,"[15.0, 15.895, 16.79]","[(Timestamp('2023-12-15 00:00:00'), 14.105, 1), (Timestamp('2023-12-26 00:00:00'), 13.21, -1)]"
614,ENVX,2023-06-28,13.71,"[19.15, 21.869999999999997, 24.589999999999996]","[(Timestamp('2023-06-28 00:00:00'), 16.43, 1), (Timestamp('2023-07-05 00:00:00'), 19.15, -0.5), (Timestamp('2023-07-18 00:00:00'), 21.869999999999997, -0.25), (Timestamp('2023-08-16 00:00:00'), 15.04, -0.25)]"
615,ENVX,2023-06-20,13.83,"[16.67, 18.09, 19.509999999999998]","[(Timestamp('2023-06-20 00:00:00'), 15.25, 1), (Timestamp('2023-06-22 00:00:00'), 13.83, -1)]"
616,ENVX,2023-03-30,11.81,"[15.610000000000001, 17.51, 19.410000000000004]","[(Timestamp('2023-03-30 00:00:00'), 13.71, 1), (Timestamp('2023-04-27 00:00:00'), 11.81, -1)]"
617,RXRX,2023-11-15,6.125,"[6.855, 7.220000000000001, 7.585000000000001]","[(Timestamp('2023-11-15 00:00:00'), 6.49, 1), (Timestamp('2023-11-15 00:00:00'), 6.855, -0.5), (Timestamp('2023-11-20 00:00:00'), 7.220000000000001, -0.25), (Timestamp('2023-11-29 00:00:00'), 7.585000000000001, -0.25)]"
618,RXRX,2023-11-07,5.38,"[6.94, 7.720000000000001, 8.5]","[(Timestamp('2023-11-07 00:00:00'), 6.16, 1), (Timestamp('2023-11-09 00:00:00'), 5.38, -1)]"
619,PD,2023-01-23,27.5601,"[28.959900000000005, 29.659800000000008, 30.35970000000001]","[(Timestamp('2023-01-23 00:00:00'), 28.26, 1), (Timestamp('2023-01-23 00:00:00'), 27.5601, -1)]"
620,CLSK,2023-12-05,8.12,"[10.62, 11.87, 13.12]","[(Timestamp('2023-12-05 00:00:00'), 9.37, 1), (Timestamp('2023-12-14 00:00:00'), 10.62, -0.5), (Timestamp('2023-12-22 00:00:00'), 11.87, -0.25), (Timestamp('2023-12-27 00:00:00'), 13.12, -0.25)]"
