,symbol,date,stop,targets,trades
175,PLTR,2023-04-05,8.28,"[8.459999999999999, 8.549999999999999]","[(1680701700000, 8.37, 1), (1680702000000, 8.28, -1)]"
176,PLTR,2023-05-09,8.68,"[8.98, 9.13]","[(1683639360000, 8.83, 1), (1683639420000, 8.68, -1)]"
177,PLTR,2023-05-25,12.88,"[13.22, 13.39]","[(1685021580000, 13.05, 1), (1685021880000, 12.88, -1)]"
178,PLTR,2023-05-30,14.24,"[14.520000000000001, 14.660000000000002]","[(1685453640000, 14.38, 1), (1685453940000, 14.520000000000001, -0.5), (1685454060000, 14.365, -0.5)]"
179,PLTR,2023-06-13,15.96,"[16.22, 16.349999999999998]","[(1686663180000, 16.09, 1), (1686663240000, 15.96, -1)]"
180,LVS,2023-04-03,59.31,"[59.7, 59.895]","[(1680528900000, 59.505, 1), (1680528960000, 59.31, -1)]"
181,LVS,2023-04-20,61.24,"[62.74, 63.49]","[(1681997520000, 61.99, 1), (1681997760000, 61.24, -1)]"
182,LVS,2023-06-02,56.975,"[57.26499999999999, 57.40999999999999]","[(1685713020000, 57.12, 1), (1685713080000, 57.26499999999999, -0.5), (1685713140000, 56.975, -0.5)]"
183,ON,2023-03-29,77.71,"[78.07000000000001, 78.25000000000001]","[(1680096960000, 77.89, 1), (1680097020000, 78.07000000000001, -0.5), (1680097080000, 77.99, -0.5)]"
184,ON,2023-05-01,74.5,"[75.15, 75.47500000000001]","[(1682947980000, 74.825, 1), (1682948040000, 74.5, -1)]"
185,ON,2023-05-10,80.17,"[80.71, 80.97999999999999]","[(1683725580000, 80.44, 1), (1683725820000, 80.17, -1)]"
186,ON,2023-05-30,88.02,"[89.11999999999999, 89.66999999999999]","[(1685453580000, 88.57, 1), (1685453760000, 88.02, -1)]"
187,MRNA,2023-05-04,129.75,"[133.64999999999998, 135.59999999999997]","[(1683207420000, 131.7, 1), (1683208080000, 133.64999999999998, -0.5), (1683208740000, 134.09, -0.5)]"
188,MRNA,2023-05-24,139.5,"[141.88, 143.07]","[(1684935240000, 140.69, 1), (1684935360000, 139.5, -1)]"
189,MRNA,2023-06-26,120.25,"[120.98400000000001, 121.35100000000001]","[(1687786380000, 120.617, 1), (1687786440000, 120.98400000000001, -0.5), (1687786860000, 121.41, -0.5)]"
190,SPOT,2023-03-22,130.53,"[131.85, 132.51]","[(1679492220000, 131.19, 1), (1679492400000, 130.53, -1)]"
191,TTD,2023-02-02,56.1,"[57.21999999999999, 57.77999999999999]","[(1675348320000, 56.66, 1), (1675348380000, 56.1, -1)]"
192,TTD,2023-02-15,57.05,"[58.95, 59.900000000000006]","[(1676471520000, 58, 1), (1676471700000, 58.95, -0.5), (1676472780000, 60.01, -0.5)]"
193,TTD,2023-03-14,55.38,"[55.82, 56.04]","[(1678800840000, 55.6, 1), (1678800900000, 55.82, -0.5), (1678800960000, 55.4796, -0.5)]"
194,TTD,2023-05-11,63.72,"[66.6362, 68.0943]","[(1683812100000, 65.1781, 1), (1683812880000, 63.72, -1)]"
195,FIS,2023-02-09,75.05,"[76.29, 76.91000000000001]","[(1675953180000, 75.67, 1), (1675959180000, 75.05, -1)]"
196,FIS,2023-04-27,57.6,"[59.449999999999996, 60.37499999999999]","[(1682602740000, 58.525, 1), (1682603940000, 57.6, -1)]"
197,PPG,2023-04-03,137.26,"[138.44, 139.03]","[(1680528840000, 137.85, 1), (1680528900000, 138.44, -0.5), (1680529440000, 138.71, -0.5)]"
198,MBLY,2023-04-28,36.0,"[36.599999999999994, 36.89999999999999]","[(1682688960000, 36.3, 1), (1682689020000, 36, -1)]"
199,MBLY,2023-05-09,38.91,"[41.150000000000006, 42.27000000000001]","[(1683639180000, 40.03, 1), (1683643800000, 41.150000000000006, -0.5), (1683644760000, 41.8, -0.5)]"
200,BKR,2023-05-05,27.7,"[27.98, 28.12]","[(1683293640000, 27.84, 1), (1683294120000, 27.98, -0.5), (1683294660000, 28.06, -0.5)]"
201,BKR,2023-06-13,30.18,"[30.42, 30.540000000000003]","[(1686663120000, 30.3, 1), (1686663240000, 30.42, -0.5), (1686664080000, 30.56, -0.5)]"
202,CTVA,2023-06-02,55.21,"[55.21, 55.21]","[(1685712720000, 55.21, 1), (1685712780000, 55.21, -0.5), (1685712840000, 55.21, -0.5)]"
203,GFS,2023-02-14,66.6,"[68.11340000000001, 68.87010000000002]","[(1676385120000, 67.3567, 1), (1676385240000, 68.11340000000001, -0.5), (1676385420000, 68.03, -0.5)]"
204,GFS,2023-02-23,65.5,"[65.68, 65.77000000000001]","[(1677162780000, 65.59, 1), (1677162840000, 65.68, -0.5), (1677162960000, 65.35, -0.5)]"
205,ZS,2023-02-08,139.9201,"[140.6599, 141.0298]","[(1675866840000, 140.29, 1), (1675866900000, 140.6599, -0.5), (1675866960000, 141.0298, -0.5)]"
206,ZS,2023-05-08,103.6201,"[107.9799, 110.1598]","[(1683552780000, 105.8, 1), (1683553260000, 107.9799, -0.5), (1683553800000, 107.4301, -0.5)]"
207,ZS,2023-06-02,140.82,"[144.06, 145.68]","[(1685713080000, 142.44, 1), (1685713620000, 140.82, -1)]"
208,RCL,2023-02-07,71.8,"[73.22000000000001, 73.93000000000002]","[(1675780500000, 72.51, 1), (1675780680000, 73.22000000000001, -0.5), (1675781280000, 74.34, -0.5)]"
209,RCL,2023-03-14,65.53,"[66.03, 66.28]","[(1678800960000, 65.78, 1), (1678801020000, 65.53, -1)]"
210,RCL,2023-03-27,61.08,"[61.78, 62.13]","[(1679924460000, 61.43, 1), (1679924520000, 61.78, -0.5), (1679924640000, 61.08, -0.5)]"
211,RCL,2023-05-04,72.0,"[72.34, 72.51]","[(1683207180000, 72.17, 1), (1683207240000, 72.34, -0.5), (1683207300000, 72.51, -0.5)]"
212,HAL,2023-03-21,31.635,"[31.965, 32.129999999999995]","[(1679405700000, 31.8, 1), (1679406600000, 31.635, -1)]"
213,HAL,2023-03-27,29.91,"[30.029999999999998, 30.089999999999996]","[(1679924040000, 29.97, 1), (1679924220000, 29.91, -1)]"
214,HAL,2023-05-05,29.79,"[30.17, 30.360000000000003]","[(1683293640000, 29.98, 1), (1683294120000, 30.17, -0.5), (1683294600000, 30.12, -0.5)]"
215,HAL,2023-06-05,31.95,"[32.17, 32.28000000000001]","[(1685972100000, 32.06, 1), (1685972280000, 31.95, -1)]"
216,CVE,2023-06-05,17.25,"[17.380000000000003, 17.445000000000004]","[(1685972040000, 17.315, 1), (1685972160000, 17.25, -1)]"
217,VEEV,2023-03-02,176.0,"[177.60000000000002, 178.40000000000003]","[(1677767520000, 176.8, 1), (1677767580000, 176, -1)]"
218,VEEV,2023-06-01,187.55,"[188.84999999999997, 189.49999999999994]","[(1685626320000, 188.2, 1), (1685626380000, 188.84999999999997, -0.5), (1685626560000, 185.45, -0.5)]"
219,DVN,2023-06-02,47.71,"[48.10999999999999, 48.30999999999999]","[(1685712720000, 47.91, 1), (1685712780000, 47.71, -1)]"
220,DVN,2023-06-05,49.4075,"[49.6125, 49.714999999999996]","[(1685971920000, 49.51, 1), (1685972100000, 49.6125, -0.5), (1685972160000, 49.505, -0.5)]"
221,DVN,2023-06-13,50.32,"[50.919999999999995, 51.21999999999999]","[(1686663120000, 50.62, 1), (1686663360000, 50.919999999999995, -0.5), (1686664080000, 50.95, -0.5)]"
222,DG,2023-06-14,161.815,"[162.60500000000002, 163.00000000000003]","[(1686749880000, 162.21, 1), (1686749940000, 162.60500000000002, -0.5), (1686750180000, 163.00000000000003, -0.5)]"
223,CPNG,2023-02-02,17.12,"[17.279999999999998, 17.359999999999996]","[(1675348440000, 17.2, 1), (1675348500000, 17.279999999999998, -0.5), (1675348860000, 17.359999999999996, -0.5)]"
224,CPNG,2023-03-22,13.84,"[13.940000000000001, 13.990000000000002]","[(1679492220000, 13.89, 1), (1679492340000, 13.940000000000001, -0.5), (1679492460000, 13.9, -0.5)]"
225,RBLX,2023-03-14,42.14,"[43.040000000000006, 43.49000000000001]","[(1678800780000, 42.59, 1), (1678801500000, 43.040000000000006, -0.5), (1678801800000, 42.93, -0.5)]"
226,RBLX,2023-03-24,43.8,"[44.5454, 44.9181]","[(1679664840000, 44.1727, 1), (1679664900000, 44.5454, -0.5), (1679664960000, 44.07, -0.5)]"
227,RBLX,2023-05-10,36.361,"[37.616800000000005, 38.24470000000001]","[(1683725580000, 36.9889, 1), (1683725760000, 37.616800000000005, -0.5), (1683726540000, 37.7, -0.5)]"
228,RBLX,2023-05-11,40.18,"[41.32, 41.89]","[(1683811980000, 40.75, 1), (1683812160000, 41.32, -0.5), (1683812340000, 40.85, -0.5)]"
229,RBLX,2023-06-13,40.03,"[40.650000000000006, 40.96000000000001]","[(1686663300000, 40.34, 1), (1686663480000, 40.03, -1)]"
230,NET,2023-02-10,58.65,"[60.449999999999996, 61.349999999999994]","[(1676040180000, 59.55, 1), (1676040600000, 60.449999999999996, -0.5), (1676040720000, 58.91, -0.5)]"
231,NET,2023-05-10,48.26,"[48.96, 49.31]","[(1683725700000, 48.61, 1), (1683725760000, 48.26, -1)]"
232,NET,2023-05-25,57.88,"[57.96, 58.0]","[(1685021520000, 57.92, 1), (1685021580000, 57.88, -1)]"
233,NET,2023-05-30,62.56,"[63.517399999999995, 63.99609999999999]","[(1685453580000, 63.0387, 1), (1685453640000, 63.517399999999995, -0.5), (1685454060000, 63.9015, -0.5)]"
234,NET,2023-06-02,70.53,"[71.58000000000001, 72.10500000000002]","[(1685712960000, 71.055, 1), (1685713020000, 71.58000000000001, -0.5), (1685713140000, 71.08, -0.5)]"
235,NET,2023-06-13,66.57,"[67.43, 67.86000000000001]","[(1686663240000, 67, 1), (1686663300000, 67.43, -0.5), (1686664020000, 67.91, -0.5)]"
236,SNAP,2023-02-02,10.67,"[10.930000000000001, 11.060000000000002]","[(1675348380000, 10.8, 1), (1675348440000, 10.67, -1)]"
237,SNAP,2023-03-16,10.38,"[10.639999999999999, 10.769999999999998]","[(1678973700000, 10.51, 1), (1678973820000, 10.639999999999999, -0.5), (1678974480000, 10.87, -0.5)]"
238,SNAP,2023-04-18,11.07,"[11.21, 11.280000000000001]","[(1681824840000, 11.14, 1), (1681825020000, 11.21, -0.5), (1681825140000, 11.14, -0.5)]"
239,SNAP,2023-04-26,10.155,"[10.285000000000002, 10.350000000000003]","[(1682516040000, 10.22, 1), (1682516100000, 10.155, -1)]"
240,SNAP,2023-05-10,8.4204,"[8.499600000000001, 8.539200000000001]","[(1683725760000, 8.46, 1), (1683725820000, 8.499600000000001, -0.5), (1683726600000, 8.58, -0.5)]"
241,SNAP,2023-06-29,11.65,"[11.860000000000001, 11.965000000000002]","[(1688045820000, 11.755, 1), (1688046060000, 11.860000000000001, -0.5), (1688046360000, 11.79, -0.5)]"
242,TTWO,2023-05-18,134.76,"[140.40000000000003, 143.22000000000006]","[(1684416720000, 137.58, 1), (1684417080000, 140.40000000000003, -0.5), (1684417380000, 138.21, -0.5)]"
243,WBD,2023-03-17,14.57,"[14.8, 14.915000000000001]","[(1679060220000, 14.685, 1), (1679060340000, 14.8, -0.5), (1679060520000, 14.57, -0.5)]"
244,XYL,2023-05-31,100.19,"[101.28999999999999, 101.83999999999999]","[(1685540280000, 100.74, 1), (1685540880000, 100.19, -1)]"
245,PINS,2023-03-27,28.5442,"[28.9958, 29.2216]","[(1679923920000, 28.77, 1), (1679924040000, 28.9958, -0.5), (1679924280000, 28.6457, -0.5)]"
246,CAH,2023-02-03,77.63,"[79.18, 79.95500000000001]","[(1675435260000, 78.405, 1), (1675435920000, 77.63, -1)]"
247,CCL,2023-02-02,11.6,"[11.725600000000002, 11.788400000000003]","[(1675348380000, 11.6628, 1), (1675349400000, 11.725600000000002, -0.5), (1675349520000, 11.655, -0.5)]"
248,CCL,2023-02-07,12.0501,"[12.1799, 12.2448]","[(1675780560000, 12.115, 1), (1675780620000, 12.1799, -0.5), (1675781280000, 12.36, -0.5)]"
249,CCL,2023-03-03,10.9601,"[11.079699999999999, 11.139499999999998]","[(1677853980000, 11.0199, 1), (1677854220000, 10.9601, -1)]"
250,CCL,2023-03-27,9.11,"[9.25, 9.32]","[(1679924400000, 9.18, 1), (1679924460000, 9.25, -0.5), (1679924640000, 9.11, -0.5)]"
251,CCL,2023-03-29,9.64,"[9.899999999999999, 10.029999999999998]","[(1680096780000, 9.77, 1), (1680097440000, 9.899999999999999, -0.5), (1680097560000, 9.8, -0.5)]"
252,CCL,2023-05-04,9.72,"[9.88, 9.96]","[(1683207180000, 9.8, 1), (1683207240000, 9.72, -1)]"
253,CCL,2023-06-12,13.84,"[14.120000000000001, 14.260000000000002]","[(1686576720000, 13.98, 1), (1686576780000, 14.120000000000001, -0.5), (1686577620000, 14.29, -0.5)]"
254,CCL,2023-06-30,17.62,"[17.8, 17.89]","[(1688132160000, 17.71, 1), (1688132220000, 17.8, -0.5), (1688133360000, 18.42, -0.5)]"
255,FITB,2023-03-14,27.43,"[28.21, 28.6]","[(1678800960000, 27.82, 1), (1678801440000, 27.43, -1)]"
256,FITB,2023-03-21,26.51,"[27.31, 27.709999999999997]","[(1679405580000, 26.91, 1), (1679405700000, 26.51, -1)]"
257,FITB,2023-05-05,24.24,"[24.540000000000003, 24.690000000000005]","[(1683293700000, 24.39, 1), (1683293940000, 24.24, -1)]"
258,FITB,2023-05-08,25.215,"[25.444999999999997, 25.559999999999995]","[(1683553080000, 25.33, 1), (1683553140000, 25.215, -1)]"
259,FITB,2023-06-02,25.105,"[25.377999999999997, 25.514499999999995]","[(1685712960000, 25.2415, 1), (1685715600000, 25.377999999999997, -0.5), (1685716800000, 25.59, -0.5)]"
260,MTB,2023-03-14,131.87,"[134.8646, 136.3619]","[(1678800900000, 133.3673, 1), (1678800960000, 131.87, -1)]"
261,RIVN,2023-02-02,20.34,"[20.643600000000003, 20.795400000000004]","[(1675348320000, 20.4918, 1), (1675348500000, 20.643600000000003, -0.5), (1675348680000, 20.52, -0.5)]"
262,RIVN,2023-02-09,20.47,"[20.75, 20.89]","[(1675953180000, 20.61, 1), (1675953300000, 20.47, -1)]"
263,RIVN,2023-02-27,17.62,"[17.859999999999996, 17.979999999999993]","[(1677508320000, 17.74, 1), (1677508380000, 17.859999999999996, -0.5), (1677508500000, 17.73, -0.5)]"
264,RIVN,2023-03-30,14.44,"[14.58, 14.65]","[(1680183420000, 14.51, 1), (1680183480000, 14.44, -1)]"
265,RIVN,2023-05-10,14.84,"[15.34, 15.59]","[(1683725940000, 15.09, 1), (1683726300000, 15.34, -0.5), (1683726720000, 15.39, -0.5)]"
266,RIVN,2023-05-30,15.45,"[15.670000000000002, 15.780000000000003]","[(1685453520000, 15.56, 1), (1685454180000, 15.45, -1)]"
267,RIVN,2023-06-02,14.9,"[15.040000000000001, 15.110000000000001]","[(1685712780000, 14.97, 1), (1685712840000, 15.040000000000001, -0.5), (1685712900000, 14.96, -0.5)]"
268,ILMN,2023-06-12,203.04,"[206.4, 208.08]","[(1686576780000, 204.72, 1), (1686576900000, 203.04, -1)]"
269,ZM,2023-02-02,79.51,"[80.96999999999998, 81.69999999999997]","[(1675348380000, 80.24, 1), (1675348500000, 80.96999999999998, -0.5), (1675348620000, 80.01, -0.5)]"
270,ZM,2023-02-28,74.32,"[76.20000000000002, 77.14000000000003]","[(1677594840000, 75.26, 1), (1677594900000, 74.32, -1)]"
271,HWM,2023-03-31,42.3194,"[42.42059999999999, 42.47119999999999]","[(1680269580000, 42.37, 1), (1680269640000, 42.42059999999999, -0.5), (1680269820000, 42.47119999999999, -0.5)]"
